5 0.05 162 0.2400990099009901
5 0.1 162 0.2400990099009901
5 0.15000000000000002 164 0.2354579207920792
5 0.2 165 0.23081683168316833
5 0.25 166 0.22524752475247525
5 0.30000000000000004 170 0.21472772277227722
5 0.35000000000000003 169 0.20389851485148514
5 0.4 164 0.18966584158415842
5 0.45 166 0.17017326732673269
5 0.5 158 0.15129950495049505
5 0.55 155 0.13397277227722773
5 0.6000000000000001 142 0.12097772277227722
5 0.65 132 0.10736386138613861
5 0.7000000000000001 119 0.09003712871287128
5 0.75 103 0.07611386138613861
5 0.8 90 0.06837871287128713
5 0.8500000000000001 81 0.056002475247524754
5 0.9 72 0.050433168316831686
5 0.9500000000000001 66 0.04146039603960396
5 1.0 56 0.03620049504950495
5 1.05 49 0.03125
5 1.1 40 0.027227722772277228
5 1.1500000000000001 32 0.0213490099009901
5 1.2000000000000002 31 0.02042079207920792
5 1.25 29 0.01608910891089109
5 1.3 23 0.01577970297029703
5 1.35 21 0.01516089108910891
5 1.4000000000000001 20 0.012995049504950494
5 1.4500000000000002 19 0.012066831683168317
5 1.5 19 0.011448019801980198
5 1.55 19 0.011138613861386138
5 1.6 16 0.010829207920792078
5 1.6500000000000001 14 0.009900990099009901
5 1.7000000000000002 12 0.008663366336633664
5 1.75 12 0.008044554455445545
5 1.8 11 0.005878712871287129
5 1.85 8 0.005878712871287129
5 1.9000000000000001 8 0.0049504950495049506
5 1.9500000000000002 8 0.004022277227722772
5 2.0 6 0.0037128712871287127
10 0.05 72 0.4229579207920792
10 0.1 72 0.4229579207920792
10 0.15000000000000002 73 0.4192450495049505
10 0.2 75 0.4121287128712871
10 0.25 76 0.40810643564356436
10 0.30000000000000004 77 0.4034653465346535
10 0.35000000000000003 78 0.3876856435643564
10 0.4 79 0.3635519801980198
10 0.45 77 0.3530321782178218
10 0.5 77 0.32271039603960394
10 0.55 76 0.30383663366336633
10 0.6000000000000001 74 0.2719678217821782
10 0.65 72 0.24195544554455445
10 0.7000000000000001 70 0.20699257425742573
10 0.75 62 0.1791460396039604
10 0.8 59 0.15346534653465346
10 0.8500000000000001 52 0.1318069306930693
10 0.9 46 0.11850247524752475
10 0.9500000000000001 38 0.10983910891089109
10 1.0 37 0.09127475247524752
10 1.05 32 0.07951732673267327
10 1.1 27 0.06775990099009901
10 1.1500000000000001 23 0.054455445544554455
10 1.2000000000000002 21 0.054146039603960396
10 1.25 19 0.04610148514851485
10 1.3 14 0.043007425742574254
10 1.35 13 0.034962871287128716
10 1.4000000000000001 12 0.03310643564356436
10 1.4500000000000002 13 0.028774752475247526
10 1.5 12 0.027227722772277228
10 1.55 12 0.026918316831683168
10 1.6 11 0.024133663366336634
10 1.6500000000000001 10 0.0213490099009901
10 1.7000000000000002 9 0.017326732673267328
10 1.75 8 0.01670792079207921
10 1.8 7 0.01485148514851485
10 1.85 7 0.008663366336633664
10 1.9000000000000001 7 0.007735148514851485
10 1.9500000000000002 7 0.006806930693069307
10 2.0 5 0.006806930693069307
15 0.05 48 0.5102103960396039
15 0.1 48 0.5102103960396039
15 0.15000000000000002 48 0.5102103960396039
15 0.2 48 0.5092821782178217
15 0.25 48 0.5083539603960396
15 0.30000000000000004 49 0.5030940594059405
15 0.35000000000000003 51 0.48267326732673266
15 0.4 52 0.4588490099009901
15 0.45 53 0.4396658415841584
15 0.5 55 0.4099628712871287
15 0.55 57 0.3805693069306931
15 0.6000000000000001 59 0.3400371287128713
15 0.65 59 0.30445544554455445
15 0.7000000000000001 55 0.27722772277227725
15 0.75 50 0.2469059405940594
15 0.8 46 0.21503712871287128
15 0.8500000000000001 42 0.19399752475247525
15 0.9 37 0.17574257425742573
15 0.9500000000000001 32 0.1577970297029703
15 1.0 28 0.13830445544554457
15 1.05 26 0.11602722772277228
15 1.1 26 0.09498762376237624
15 1.1500000000000001 21 0.08570544554455446
15 1.2000000000000002 16 0.08353960396039604
15 1.25 15 0.0739480198019802
15 1.3 15 0.06280940594059406
15 1.35 13 0.05662128712871287
15 1.4000000000000001 12 0.05290841584158416
15 1.4500000000000002 10 0.04795792079207921
15 1.5 9 0.04579207920792079
15 1.55 9 0.04548267326732673
15 1.6 9 0.04176980198019802
15 1.6500000000000001 8 0.038985148514851485
15 1.7000000000000002 6 0.027537128712871287
15 1.75 6 0.026918316831683168
15 1.8 5 0.024752475247524754
15 1.85 5 0.02073019801980198
15 1.9000000000000001 5 0.018564356435643563
15 1.9500000000000002 5 0.01639851485148515
15 2.0 5 0.01021039603960396
20 0.05 30 0.6014851485148515
20 0.1 30 0.6014851485148515
20 0.15000000000000002 30 0.6014851485148515
20 0.2 30 0.6005569306930693
20 0.25 30 0.5996287128712872
20 0.30000000000000004 30 0.5996287128712872
20 0.35000000000000003 31 0.5838490099009901
20 0.4 33 0.5668316831683168
20 0.45 33 0.5464108910891089
20 0.5 36 0.5089727722772277
20 0.55 37 0.48576732673267325
20 0.6000000000000001 42 0.42976485148514854
20 0.65 44 0.3938737623762376
20 0.7000000000000001 47 0.349009900990099
20 0.75 39 0.32642326732673266
20 0.8 37 0.29207920792079206
20 0.8500000000000001 35 0.2561881188118812
20 0.9 33 0.21751237623762376
20 0.9500000000000001 27 0.2020420792079208
20 1.0 23 0.1813118811881188
20 1.05 21 0.15655940594059406
20 1.1 21 0.13768564356435645
20 1.1500000000000001 20 0.11540841584158416
20 1.2000000000000002 18 0.10736386138613861
20 1.25 17 0.09313118811881188
20 1.3 13 0.08694306930693069
20 1.35 12 0.07363861386138613
20 1.4000000000000001 12 0.06806930693069307
20 1.4500000000000002 10 0.06683168316831684
20 1.5 9 0.06280940594059406
20 1.55 9 0.055383663366336634
20 1.6 8 0.05198019801980198
20 1.6500000000000001 8 0.04362623762376237
20 1.7000000000000002 8 0.034962871287128716
20 1.75 8 0.0343440594059406
20 1.8 7 0.03032178217821782
20 1.85 7 0.024443069306930694
20 1.9000000000000001 7 0.022277227722772276
20 1.9500000000000002 6 0.017636138613861384
20 2.0 6 0.011448019801980198
25 0.05 24 0.6417079207920792
25 0.1 24 0.6417079207920792
25 0.15000000000000002 24 0.6417079207920792
25 0.2 24 0.6417079207920792
25 0.25 25 0.6339727722772277
25 0.30000000000000004 25 0.6339727722772277
25 0.35000000000000003 26 0.6178836633663366
25 0.4 27 0.6039603960396039
25 0.45 29 0.5773514851485149
25 0.5 30 0.5544554455445545
25 0.55 30 0.5358910891089109
25 0.6000000000000001 33 0.4944306930693069
25 0.65 34 0.46163366336633666
25 0.7000000000000001 34 0.4279084158415842
25 0.75 35 0.39139851485148514
25 0.8 32 0.35426980198019803
25 0.8500000000000001 30 0.32301980198019803
25 0.9 30 0.28465346534653463
25 0.9500000000000001 24 0.2568069306930693
25 1.0 21 0.23514851485148514
25 1.05 18 0.18842821782178218
25 1.1 18 0.1751237623762376
25 1.1500000000000001 14 0.1577970297029703
25 1.2000000000000002 13 0.1494430693069307
25 1.25 13 0.1318069306930693
25 1.3 12 0.12840346534653466
25 1.35 10 0.10736386138613861
25 1.4000000000000001 9 0.0983910891089109
25 1.4500000000000002 9 0.08818069306930693
25 1.5 8 0.08013613861386139
25 1.55 7 0.07827970297029703
25 1.6 7 0.07580445544554455
25 1.6500000000000001 6 0.06621287128712872
25 1.7000000000000002 6 0.05631188118811881
25 1.75 6 0.05290841584158416
25 1.8 6 0.04146039603960396
25 1.85 6 0.037747524752475246
25 1.9000000000000001 6 0.03403465346534654
25 1.9500000000000002 6 0.03403465346534654
25 2.0 5 0.02568069306930693
30 0.05 21 0.6658415841584159
30 0.1 21 0.6658415841584159
30 0.15000000000000002 21 0.6658415841584159
30 0.2 21 0.6658415841584159
30 0.25 21 0.6658415841584159
30 0.30000000000000004 21 0.6658415841584159
30 0.35000000000000003 21 0.6574876237623762
30 0.4 22 0.6438737623762376
30 0.45 23 0.6262376237623762
30 0.5 24 0.6033415841584159
